id,saleprice
2316,176207.4682538072
775,124062.87812634287
1558,52097.69245487789
17,224753.71352020634
1022,248469.2385610676
925,107774.09624173005
438,280759.10678965563
1270,168843.89423560177
1272,138204.73255276593
215,147565.47564840422
266,224933.5247318632
2402,297575.6206370248
1250,128824.37801181924
1984,102942.23003174219
1279,142114.52092278795
377,262349.32351627137
1252,120659.00506434221
2156,263059.9185482433
499,320311.0088604613
1374,117478.17092073041
2898,252673.7069923373
401,105900.86039530604
2721,151950.67751760996
2078,238470.82391611117
2589,119408.7593402715
1946,220418.4782624822
1334,121863.7457579159
2781,209756.71113136463
431,401285.9115335411
576,206905.37898899367
1474,214772.0505774528
2254,144164.20736772526
2155,273710.940624392
885,92956.12650289401
643,140400.2866187311
1944,119291.71298488074
480,193441.81391886124
2845,107616.5173974987
2387,327221.6257448137
2407,235874.7743282949
2527,150040.6920427162
2514,137501.2037705041
629,146192.2644670589
80,222240.62268390934
1876,140945.9654211843
1546,122084.52131342089
2518,177204.45206356762
2347,163728.72862299057
783,243192.85250326266
1322,25589.640937624907
194,86888.86146590645
1770,296730.7761253951
2143,132343.9052361899
1229,216215.37811270865
511,272194.8796275368
46,253773.89006706612
1348,174520.64226662528
2465,211332.18730648397
387,222903.26094624464
873,230025.03410170408
1918,118789.7547991082
2764,238345.37411495185
2184,111136.20026646592
934,127150.99674640989
1920,132838.7029377116
2631,138681.65533978434
1768,531692.7019074002
2040,106907.80847081891
1749,222817.24256360973
834,245069.97695665367
1457,232559.97349946474
79,100355.66423878766
2302,138558.05266792641
1817,150056.50268624924
2755,246445.0645552524
359,170274.71919606987
2059,102039.102259486
2092,241075.547973915
2516,217744.01236798393
150,114173.94805582521
1656,147416.46358492586
83,89245.04729301357
2411,203029.7776856914
795,60255.29426031359
2312,215885.8660208148
2917,127314.84002080698
1624,193762.60357007413
2215,286393.9138357713
1211,155102.1715124073
1485,155393.94688364465
1024,171414.2863854338
570,174774.97497883538
2874,135100.90033985098
700,146788.3203778328
2756,227640.3018503599
2022,187053.35662789256
583,218620.02405610037
2392,373237.84860783844
2424,173765.91358586348
212,121003.73561238007
736,123702.61691581324
1610,172590.21828975365
890,117254.96721942152
467,175522.6230170893
578,228007.54375466672
1747,211436.53795879535
1149,154967.16730969824
2758,283867.7245867504
857,144347.8819332483
2219,283364.6321156196
733,94052.3000685065
2909,92427.08515877316
1798,238190.54580564483
235,104560.08156139514
2366,123569.50948896781
1027,134152.92238345504
1195,131211.51226173269
1303,19455.92518957579
148,171396.45044033087
608,152975.36644705615
2515,190001.5285486593
821,253890.00800994638
2500,290973.7962259945
745,95399.20044168121
741,127635.84694718785
1611,140372.17410879117
2532,123463.81514205542
1081,221137.48977635065
1692,438093.38169372606
2520,206696.23514286627
276,129076.04807988778
1992,139046.5283785133
663,22023.60338842112
418,114655.57447725702
1733,210634.76389808877
2359,152143.47667709674
253,183099.3115824963
1518,183294.81771556832
2035,138475.21253130076
2919,83833.26710858727
1540,222621.47083830702
2120,133637.83090608235
1674,157737.89210738335
256,153871.29113016496
2361,85691.38037738249
978,60234.879961017374
2280,112545.73235220593
2095,235627.8661523862
1709,329491.1456214116
2801,247549.43753483662
1246,111243.50259092789
2373,100129.88419844098
1055,310763.786180992
2017,124654.149989984
1099,273027.769647728
1344,77716.99435663022
835,201534.9606484039
1117,234901.60659238734
2043,89240.6359363217
2085,120117.77401440483
410,128634.19166733924
2650,113886.3237725427
2867,157351.76394965942
1668,114350.96429717964
1161,148926.1506189642
2122,170824.39327088883
2539,152078.34451341472
1047,124433.15212086817
1445,125563.74338180933
541,139706.614379173
569,212354.34402216668
1276,115458.78696800115
918,136797.94667845196
326,144329.32513107546
1936,126611.15595074731
895,88779.80484584176
257,148351.35998351657
1241,187930.26861271934
1545,120702.58680682835
1189,192676.58550612428
270,147051.62548678802
2066,179645.2592737329
693,95244.9223062589
1259,114770.1539398409
2916,143415.2589992847
2321,282626.5308570834
1977,104955.66527829299
1895,142949.50841414632
1240,156413.7816429894
85,169475.4948881987
1823,111604.2661633312
825,285402.16606618155
110,221703.7277462058
697,120894.39814261712
2297,129417.63371012619
1231,133705.89425434388
1355,130759.3537948067
968,320881.6397191532
584,215788.4210622767
1315,150672.77929745737
1606,126821.91101471857
206,96044.18580675346
1685,385111.4544341827
2016,125537.32659672826
869,211172.61070113277
2135,127007.4150524762
2346,171393.248569847
2430,237596.4481453473
2198,78081.3531615821
2652,131204.47776996266
27,106346.00353493106
241,158872.5295568213
906,124149.73934222254
1506,124478.65725833423
2098,352875.7467732676
1435,230190.2684749793
2213,103031.29040997598
1274,136141.66522283343
743,3457.5775786168815
1737,224532.9700177859
2797,273382.8569887718
2185,62614.807896479775
58,152970.11949971318
830,208764.31045860355
808,123747.94045898566
680,150443.46361943218
1153,124566.73011895214
1291,151976.12628423044
1818,150818.93816717388
2161,206850.10047855647
1883,108566.66447785299
350,383289.08403077396
2473,175724.78352427486
295,182268.51336829373
293,197955.06012595858
859,128535.2966118058
288,54785.85799469006
1578,135854.38336457813
102,163349.26498167694
2831,184880.0488451763
1030,156126.60780509934
2551,151036.66575318598
1286,134989.7182748402
958,292440.57273072377
776,130964.83287770847
72,225564.27804894655
2263,263297.3276567579
1866,159817.95147118732
2876,48521.72351523509
2146,244881.17426932813
103,187629.83020213485
1500,131422.47006825198
492,172355.26921700186
167,156081.49221214748
2597,118405.20121950805
2685,103687.63542208709
1035,154210.87930946643
1220,52793.83075679053
2602,148390.0592583904
2159,208945.99659557283
695,162542.17320253924
1109,285583.4836521906
640,187484.81212779912
1652,153463.7332332892
2090,191164.24277325347
1188,182770.92823971473
2345,242288.06982694118
1059,405084.12494704104
2751,243696.13114773014
128,227852.57002927217
1523,169043.1742485529
2925,170665.73368162767
2145,289272.1154480131
1121,229071.22685270503
566,274759.6519843452
565,265817.7743534035
1331,139025.69710746774
2928,128351.78000947347
156,128526.23080333744
797,136690.80609742485
327,75302.39257482653
2859,143508.6523579451
1453,125464.70171898133
1762,346558.1350458332
1868,198084.99712819367
1760,160407.3591766466
1113,223790.04965952813
1812,204307.94593944718
117,160580.60341413846
1142,209098.49114638174
2342,405925.66926901194
927,140018.43995630782
2478,168969.74143065908
655,62323.546860409086
2064,124659.31313855332
369,310344.0944699717
2239,122877.25532921586
2732,220572.02594147925
1653,172794.75145569866
959,220649.7274190947
2395,363780.09176462225
1412,128991.8491500164
271,245538.73434946424
1484,147061.65350753797
1497,150407.0101209678
552,164895.89374507053
2,115341.49483427619
1855,304635.5749524036
4,296388.5760764954
2292,148550.90149113908
134,139746.22846430217
646,82744.9951279098
42,294679.2922397945
532,225859.8773037675
713,115924.58160155515
2561,138372.4682349236
2360,121432.63761747895
1333,134340.94726994727
1407,216202.62308359053
2892,300732.26777597074
574,223505.74478136282
1227,195129.76924333314
2591,222604.7584875549
1476,219990.40391941904
1125,229065.16948295024
1446,156923.17229020552
408,125619.39446981027
1101,301831.8489485247
2251,187921.04716606
373,185343.5474334888
2554,133335.82725707168
2382,277366.0049862155
1985,77554.48365432996
519,247212.1019812654
1093,168533.17867784147
864,251659.68572670248
2889,163791.33908177062
2308,189896.33720585628
986,151104.79804649935
1302,140804.80721680573
585,151421.31279379223
2708,153601.11783761962
147,143426.17407119667
1441,228031.1391226566
383,181155.89110095796
285,160038.7931978384
181,113961.06925241851
358,192069.53162239704
780,163661.71496127173
258,179933.25919737262
1865,221334.3188785839
692,136758.19276778417
2902,330623.80407567526
508,232659.94692978286
2638,153744.93359416435
36,143013.15227262102
611,183350.1671894317
2281,144094.96043781273
1678,136777.81300492352
1696,459723.57459352864
1557,73660.2998355305
2180,141124.6913623435
1726,244238.7385190217
951,148379.06296278336
267,221248.95648073958
2706,131168.23978937924
2221,225877.92765337328
1357,177921.2392523078
2901,308267.02064182085
347,164331.54639041127
2164,205856.39453468568
1586,294541.38932153594
360,148461.69912088726
1769,270502.0639784902
2617,152239.4619661781
1879,155775.2019896798
991,241129.9008690429
1535,108785.45733005514
1191,158856.0788047984
1579,228534.35739945044
1882,144510.41166032103
1510,118868.39461605158
2196,197620.64943993656
1845,162067.4283135969
2336,398092.5163882512
942,89649.92748677223
861,130332.83765433473
2555,111958.66319477076
1392,160839.59002911986
2099,258936.97135139533
1543,120551.56179318854
948,272821.4330562671
1239,180628.3517576992
22,198004.42709518684
2796,238087.1991518304
2747,203536.05897270155
92,290234.07352414593
210,173167.08043719007
1858,210233.41878677177
2228,158849.1822597953
447,266649.9019749504
827,243363.17583739242
1649,206763.52714108498
682,159703.62265284773
2698,116838.08762865709
494,152351.44965221582
214,93411.08378703658
2441,262000.84408490814
2679,109569.7753092591
1336,103120.44225612511
465,178332.65362210452
1524,127781.12657238309
2543,105712.81283873403
631,160603.5292059983
2452,318229.12594520196
228,146327.63576787603
126,204113.10676877858
1092,262905.1356265561
1122,217329.79423420902
932,206119.14412276907
1980,76996.5856262354
2171,104944.76177814131
551,157378.9273672325
2768,176061.30051131154
2056,100591.94584687767
1159,361634.3058499477
2645,131155.96049595284
1174,186565.68645636478
2266,228079.81833880354
2462,379329.92871928844
1219,148977.63851784775
2922,218842.34524138397
118,140916.98512004732
474,155045.86576158897
2576,159993.25741147067
872,292989.4989382883
1077,222592.7214186563
1536,130887.49574080648
1150,99926.03116500305
2341,375867.24115674896
1931,162350.3866029139
2785,141632.66709323917
2538,129457.09149445791
597,207966.5643343416
464,239049.20808919956
233,260329.44849717643
2169,143109.84951357765
2123,164118.3170273764
1867,164670.302308272
137,266166.42646871065
515,237359.31683001583
933,111552.89391489394
2784,161397.06449425864
972,143062.51247159892
599,170582.8723904487
2614,129631.43988560204
2582,145236.2075976116
1409,162880.050315783
175,112111.12638419113
352,260633.57691337573
976,110613.52077507615
2134,197406.06578940703
984,113994.63931224434
2396,358319.76466138475
1673,121832.10847890282
404,121505.96388377284
607,151799.90801099362
814,168423.6930876272
868,199122.1569076562
2271,177359.27217796832
1633,279983.81832458003
337,173221.62589339368
2765,201886.66834461514
1746,250426.96784984332
368,342309.35490983806
2806,218274.8419761268
1662,194789.45275164332
1234,225541.5784472381
1373,123146.07375433868
1672,106323.65847315406
1939,115479.1829078084
