id,saleprice
1679,88143.50975758323
822,314031.94693408813
6,187163.9280655732
1781,380672.8874920473
2397,305991.08852132654
2340,330625.4170200293
1618,170400.12001821838
2843,139592.56130562467
1061,362052.7257699609
2786,115033.72101434653
1935,134523.6324471011
1341,101747.20715496251
521,241531.92737144543
2136,126252.11678018706
996,195262.05155618332
227,121651.24665355402
135,193745.54720747488
1167,159881.5269217525
294,232171.20868848253
1776,227983.0188556731
540,176060.516687399
1717,267292.56988775474
2303,124840.78961394864
116,190872.96735253092
127,124455.66287577487
1371,129529.47555846788
1014,173608.72073785902
1507,101227.48165816674
702,144255.7684241267
750,147686.12440386135
261,156551.3030061528
1559,65662.00375017105
577,245043.85107236262
2812,204819.12810939865
2080,178589.17210495472
1368,114567.84814561869
2376,117339.50918016369
659,116661.04528668633
1235,138420.89226367953
332,58565.58728506576
1917,153203.79480248713
2094,233113.46357442543
1460,253661.37995559513
1471,215304.6615025175
1509,119768.90315680411
1922,126013.6116358027
433,479819.903771803
460,271638.71166201297
1116,210363.721457257
1137,167303.20492554686
53,159636.35625950832
2354,281835.4820026836
1475,203301.1264127151
1761,542927.6130372446
842,121882.45452286337
2739,189481.04115808173
2509,166320.42324519897
1007,207716.2226588097
2610,189555.01770683556
1952,89201.25245536548
2719,180991.36657599083
2921,66607.15189073252
1966,156518.57573778182
292,120558.74053435997
1204,187947.09628126133
1829,260385.55203969002
2419,203783.56937383284
391,136636.53311390462
798,116229.4456958948
481,197066.7568947289
193,208291.49003082493
555,104582.2711815487
899,45172.52988274724
2357,165957.90845892308
328,139889.84231633393
1356,88043.3533798679
1154,93999.46537669048
1730,193412.57587459034
2249,142513.6352086782
1119,271485.8418430028
2856,155928.88897912606
1394,135528.36632169003
2587,104920.12119303517
61,315941.40238991
2661,179048.93204859324
2711,144490.56762896405
1147,196654.75595355366
757,127463.49899839921
2623,98548.22343534179
2378,138356.7011600432
1413,158585.37932088118
1722,218743.7328101183
1112,204366.61784387237
1623,184583.91417621364
1201,205775.0172122057
1513,118034.67311577943
957,457122.0723776163
1171,258155.1173619929
1145,208283.11942917734
2726,243207.82048955015
703,147902.85769633268
760,115474.72643815438
1964,154591.06565987514
2512,169397.1882678275
159,152738.08320598814
1281,159330.7210819423
468,190518.6991718263
290,109916.86991056426
665,100349.86182700835
1463,252161.29500794463
1792,223342.2136054643
923,146076.09676783127
500,280071.513930403
1408,197080.10892142216
331,60329.285866159335
170,104385.34363540214
2192,85324.0216315016
2571,307701.72325761034
2314,164552.1229379709
2647,95089.98692122326
422,409661.9075785248
2457,347354.3378051929
1838,188575.67359780674
2805,265262.989374356
1645,155328.07753059192
1711,305628.37769646966
2825,242753.9763826984
322,309192.47588547517
2103,260348.76184308808
342,127829.3089938782
600,109554.39185232528
488,170841.84930202333
1725,331522.68607288756
2246,285134.6594046095
2847,151031.9381590275
806,248576.29309828664
530,224735.561501916
963,191567.31050039368
2678,94337.94720977097
171,86962.50424806733
2401,436533.6333274472
805,216524.7156236997
2259,210902.24560899343
1748,170032.7025551066
1361,150796.38457001414
1677,120556.78101754503
1406,134638.0594159951
2322,242803.08829789696
688,151220.8329568336
143,157580.50532785789
804,211465.21076102258
1214,172123.83809241676
2828,146961.50864871716
1999,212215.47566977702
2467,208663.6171839021
2665,162409.96505462544
1538,299926.8638553356
398,103676.44985379752
2822,142582.7001171683
2157,147350.30187816903
1856,204444.1231623069
1269,81875.8509278571
2570,127121.96250508406
2320,218293.31302007177
1517,134759.9003782671
2304,116755.9134019431
1312,81387.11529527277
2012,117854.32323573131
506,277177.54984578886
2865,214223.28405494336
2367,114366.47230210646
554,82894.76946076889
238,143311.2746743387
1954,110125.08062070952
2488,136745.72928932915
2291,70777.52843582691
1969,101230.7686940779
2725,164514.84544369005
1482,148533.6413634902
2763,204657.88457572323
503,274921.7813141671
1584,243576.23802758302
1531,120896.61533863537
2210,178107.65487348931
459,351715.3184853455
556,120337.06868455301
1347,148910.1535591738
1290,62622.06213989078
1388,99428.05790970626
1571,348192.0966931965
2754,209449.6532793155
765,156002.91495843223
2494,133097.65422600784
2870,211104.03009684494
7,255235.06895690685
1114,240712.21963053945
2418,286723.28698662133
291,175632.7630336112
18,376397.01866166014
39,399749.98852902994
1001,305974.5595701262
2442,237288.8774689414
616,112486.8577142048
2680,74964.19852835061
1414,113714.32071184482
289,170395.70621251484
40,285742.70387422125
860,118888.42847079535
409,121240.02462238465
673,152569.31887579206
2427,188877.9625586179
2036,215949.83764411346
2564,138606.77399852127
642,164679.89378912695
1008,185446.89530266554
1908,148192.58629448048
2519,220771.5626251892
1369,77355.15040285896
2855,160901.2023168734
712,102431.78648269952
1943,130246.61772565648
1958,136794.91985972715
107,166567.0618556505
2295,214393.25950072487
704,110862.87861497884
676,140585.30171146954
259,180384.76825235027
93,313346.1217243213
106,234158.91044904964
2315,165783.21556745147
1050,103311.47015266014
1095,212988.8052221324
2709,141853.98523404775
758,161779.43630044954
1496,159182.02667843812
2370,130312.31579037561
2458,278402.72721636493
2733,126550.5363408236
161,265170.0077668831
726,139091.40982470347
845,220654.3294861256
947,252380.39426318096
2232,113841.85583757142
2563,153797.09110526496
2299,161525.25646189332
211,73266.91173114335
605,155155.62635942028
1478,202065.54295418866
2247,262465.4875903581
2274,216250.98140752298
2869,202255.3432993887
967,215241.41636137274
2656,109804.63950747148
667,200771.88276833098
1042,116205.47811571353
2023,149359.99673937558
2447,382285.2861081057
2055,122854.47788262766
2275,284576.21057837224
2204,174997.98299889293
1563,258230.40018356824
483,249053.38503604336
796,130399.22028052763
1526,149061.14491345486
2042,133193.48581291363
442,351528.54590079933
1693,336017.78108240664
1468,224612.23500104662
1430,180633.84622104265
2605,176115.77573393332
1529,206736.0181074569
335,157589.00198580683
1287,123054.85302721939
31,98541.1730776889
1785,296184.3606515934
82,146660.33278434296
2620,145953.249103394
252,168568.91823376913
721,39392.43970671776
2165,202101.04792161263
2316,170968.92462433802
775,119951.77065144657
1558,45620.27960108884
17,221471.64587434143
1022,257625.01273060933
925,105208.78055365103
438,284648.872274606
1270,163041.3928501801
1272,132790.9876696519
215,148626.5060885834
266,228771.33916478552
2402,299731.13197664625
1250,129979.68021873408
1984,96122.10130809748
1279,143252.72108754376
377,265127.7570043317
1252,118387.16235263117
2156,267277.79077766254
499,327212.71633455413
1374,114759.22876427064
2898,259601.9948499258
401,105709.34094658773
2721,147430.59562025484
2078,245402.9134606948
2589,116578.89915911361
1946,230402.8974135675
1334,121329.38167706355
2781,213893.88717603884
431,403762.81734359276
576,209094.38675967787
1474,214200.23870672015
2254,144226.76880242024
2155,275123.62891170825
885,92631.4240751898
643,137460.17065127892
1944,119323.67760648429
480,194920.02646519436
2845,107067.29627422852
2387,331867.23991617595
2407,235820.16510052135
2527,148193.08954314285
2514,139430.25632876408
629,152880.9533577744
80,225131.50178151007
1876,142321.2477103343
1546,122461.71233046919
2518,177549.4016403095
2347,161967.20416042456
783,244341.10410004063
1322,26480.49634958629
194,85776.27560331706
1770,301298.94704187685
2143,128214.61711117835
1229,213969.32884380312
511,273711.34556334844
46,253075.94940431218
1348,172873.69373728815
2465,214071.68989963387
387,227075.81109126296
873,228133.71170666197
1918,115253.36505247609
2764,240577.9111161994
2184,112350.55290135261
934,125566.5036284454
1920,129327.77222233514
2631,138894.0800416499
1768,553309.3159628785
2040,108688.42786435997
1749,224778.11939642296
834,251213.10311215685
1457,237590.69653097162
79,96898.40209449541
2302,133007.56956050626
1817,145176.8657907767
2755,246351.34284197335
359,168336.25031508072
2059,99753.74746905285
2092,244212.51190543265
2516,222256.36716616372
150,116238.19830594226
1656,147626.08996394236
83,88206.2597208548
2411,202885.20988374043
795,59330.69674500817
2312,219959.60692347752
2917,125133.46689779236
1624,197512.6816509417
2215,289231.9696053338
1211,155652.87773086003
1485,152236.74942007757
1024,169345.09062072542
570,174173.87775872962
2874,135306.00059935148
700,143155.40095784474
2756,232836.94027412776
2022,193079.7059661847
583,224548.5300844047
2392,373262.02138227096
2424,173502.693656635
212,120476.8246135117
736,127373.4890974118
1610,173388.96371543864
890,110950.79594953264
467,172531.0351913102
578,239685.07464586804
1747,209377.18290061716
1149,155316.21285785577
2758,286153.14633580187
857,140020.50502511297
2219,281742.29726765084
733,97476.41592910727
2909,89891.02889197628
1798,240357.9966044812
235,102322.98138975876
2366,117618.90498579502
1027,132923.97928347156
1195,131084.73339500965
1303,16996.000776636036
148,172206.17371007503
608,152219.7925009037
2515,193639.2701720675
821,250841.88669017845
2500,293740.4300420909
745,94954.61945023606
741,132539.18099939683
1611,143750.87090201274
2532,118420.64841639338
1081,219037.35692492718
1692,449020.7054844884
2520,208876.00204731803
276,123070.95451829207
1992,139770.07713787927
663,15073.226784511935
418,109534.66496435899
1733,215330.60303524852
2359,149291.02849180845
253,183034.6416089099
1518,176388.52472823713
2035,139288.9655038752
2919,83358.16928084167
1540,221440.95576156556
2120,129490.75185225841
1674,159575.5688253214
256,149314.39745708677
2361,82938.89286134364
978,57077.32509184885
2280,113356.65241971567
2095,238202.20773803978
1709,332720.34258190356
2801,248555.8292448722
1246,110494.22605068376
2373,99011.86329102011
1055,312353.0824864936
2017,122962.86034440163
1099,272902.6023351412
1344,73732.46755266204
835,203574.01496541768
1117,235756.3830615927
2043,85695.01922013718
2085,118787.2777521717
410,125805.3543801857
2650,111666.92242366099
2867,155239.30735995644
1668,112676.75526415846
1161,149824.22758015152
2122,168266.88473464077
2539,148611.65470802283
1047,124727.20370728883
1445,122752.21241509986
541,136127.3215509145
569,214589.0468561662
1276,115453.27845776462
918,138903.52493713913
326,141160.52061463427
1936,124197.62195378193
895,86087.34141675886
257,149725.06643767224
1241,192615.54586710615
1545,119387.50957893807
1189,196046.69329841118
270,147705.16680012422
2066,175359.82797392426
693,96476.48651229683
1259,111634.98590121011
2916,135420.48901963842
2321,283672.3267217787
1977,110445.39146848842
1895,139389.03742039646
1240,155771.11725520663
85,165297.79097766549
1823,111436.60411873973
825,288532.4478626306
110,224536.78135100333
697,117192.825055063
2297,124521.526847282
1231,131317.459109644
1355,126581.0615925645
968,322978.9265451979
584,217375.6921693893
1315,150190.9742190868
1606,123429.52438301132
206,89363.01844680142
1685,389166.7869464288
2016,126861.53735777669
869,218912.76878167107
2135,123462.04629988683
2346,174403.98017156566
2430,235017.5366954742
2198,75560.88916344574
2652,128668.87648683244
27,106240.44338238795
241,156530.9317586905
906,122857.24904673197
1506,123573.54424279602
2098,353770.4865447578
1435,231222.28761568374
2213,98319.9576663294
1274,139045.09971830598
743,59.14129194294219
1737,224019.7052796475
2797,278173.9767336902
2185,60642.93972330037
58,148227.03070385117
830,207598.63967607205
808,116738.66604573172
680,155051.87142041663
1153,124120.80143411983
1291,152997.48587470298
1818,140307.0678575603
2161,205713.45982644035
1883,105739.12073278826
350,388266.90772675216
2473,171546.84570137667
295,177285.05702082606
293,193573.3359920435
859,125054.55403526513
288,55110.77803702628
1578,129724.41463602516
102,166809.14291427223
2831,187108.83519818925
1030,160742.1729613212
2551,149874.06580752943
1286,129908.16986602967
958,295051.0619242011
776,129643.46222869639
72,227498.88422352262
2263,262098.65237123467
1866,155003.09497088759
2876,47406.82509004796
2146,253426.97542750643
103,189415.444396707
1500,122924.63206066782
492,173382.2304869962
167,152299.98136097874
2597,117690.48693690171
2685,105999.91918110306
1035,150767.689282396
1220,53592.17497408978
2602,148602.39515936252
2159,211299.71319633644
695,153264.61217459184
1109,295675.212339315
640,186788.48876589315
1652,148924.63338412892
2090,193988.5144083739
1188,182065.9520632684
2345,239166.67681531934
1059,413234.91283338674
2751,247454.28622948934
128,234437.58099949526
1523,164866.24163553154
2925,166292.42628693194
2145,292201.1960647347
1121,230042.4628265047
566,286524.7149270501
565,265711.04234232195
1331,143501.5614452
2928,122330.095910121
156,125737.78703253446
797,133106.7614164161
327,69493.2762475033
2859,146302.4141492017
1453,123413.88143392089
1762,352167.94676708645
1868,191845.80678327088
1760,160724.09438135615
1113,225501.3412032898
1812,207716.86435487572
117,159809.12491030214
1142,206978.12191698226
2342,410054.02359727176
927,135928.1027428247
2478,171649.070040931
655,61449.24184551893
2064,118970.9217461528
369,311370.1597541299
2239,118774.32996527468
2732,219300.9917108229
1653,169909.18512862627
959,222277.75133943884
2395,364010.76495640934
1412,128012.78487449093
271,244276.90004974263
1484,147715.6604478336
1497,148817.86165631204
552,165955.52339189322
2,113079.84732072664
1855,309274.76853805024
4,298959.7633298015
2292,147286.03819236276
134,136037.51192647044
646,82589.27425850762
42,298968.3817402597
532,229455.37045526388
713,110889.43233298854
2561,132884.36905003228
2360,119012.0855776072
1333,131126.6062900731
1407,216323.67851165874
2892,305551.01242986904
574,226343.03786754218
1227,187113.26875280577
2591,222174.77217330792
1476,216194.01458986453
1125,229615.28362364514
1446,151051.45114410948
408,124597.72687592835
1101,300615.972179371
2251,189524.17070251267
373,186322.76034405374
2554,130790.89927864422
2382,283322.5447685162
1985,74839.27842610824
519,246892.62959076045
1093,167585.33428420033
864,256621.2328079085
2889,163635.33147290832
2308,190993.03028772114
986,153704.774227485
1302,145850.14587016238
585,149844.24533193992
2708,150295.23356959654
147,141805.5599702492
1441,231022.27234621544
383,175360.22835495727
285,156365.3726774827
181,113447.47381217922
358,194811.79897301778
780,155394.64204216015
258,178028.95882271553
1865,224932.14621236172
692,138917.5249204836
2902,332884.0895282575
508,235751.147706986
2638,157850.89953725063
36,141237.87549381942
611,177993.40680855676
2281,142236.3132287235
1678,131314.0348215686
1696,469339.22108435223
1557,71663.09368592263
2180,138651.71682074247
1726,243920.3842997126
951,145263.48033415605
267,222810.24357420072
2706,129134.2194532578
2221,225780.79496515298
1357,180794.1163457839
2901,305094.480600928
347,160704.53613614544
2164,207094.26749809517
1586,293223.1062105526
360,146024.51959767385
1769,270077.70223389455
2617,154380.41920756808
1879,149053.834115005
991,239105.218329767
1535,109738.20253121648
1191,156575.08469026414
1579,231183.4135390828
1882,143239.94170342115
1510,117071.23466180367
2196,195411.78444115847
1845,168460.8549086015
2336,404606.5328913119
942,88930.82737153764
861,125086.1594274684
2555,113132.60819041303
1392,161430.93431335047
2099,259424.4463740209
1543,119493.15309311966
948,282542.3960236323
1239,176581.61967069574
22,193059.22161902476
2796,242743.70666913796
2747,206940.76056082707
92,291853.9714357299
210,169675.7041062945
1858,211564.63417696196
2228,157187.87297738428
447,267412.3262376678
827,241292.14753682894
1649,202282.40998373608
682,155749.28093556082
2698,113620.76296047415
494,147680.35733722028
214,96482.18686300029
2441,267632.99445962906
2679,104539.11021678193
1336,104501.78661097371
465,173057.61676453243
1524,128283.00512972503
2543,103204.27074736376
631,160246.70333539174
2452,319623.57108311704
228,146935.06873629062
126,196488.77129780952
1092,262046.58752701976
1122,218068.25574000075
932,208422.57352882263
1980,72197.75618531239
2171,100243.34991002102
551,157647.68895257005
2768,179009.2773116801
2056,98392.89831577448
1159,364105.34434082935
2645,132092.71915208694
1174,191051.7496298155
2266,230732.4042454686
2462,379345.88595295197
1219,145779.54499498734
2922,215781.3870509881
118,139553.52333201683
474,154805.1803514671
2576,158056.6113628256
872,295243.6914656146
1077,223574.97381663107
1536,131468.31758064666
1150,96798.05125195594
2341,378370.3377857609
1931,156967.11173893575
2785,138348.6095517418
2538,125909.50357134291
597,210770.72745653923
464,244647.75519358006
233,268374.09616854234
2169,142248.76333843672
2123,162543.95640556124
1867,164275.96172233424
137,270578.0898985701
515,237907.82563265224
933,110702.00351669536
2784,155576.42630411842
972,141510.99948010617
599,166584.05581035343
2614,129662.84030076447
2582,144098.2445088424
1409,162724.91901696066
175,111684.3985241935
352,265765.57525426906
976,108631.46971653758
2134,196867.07328917529
984,110492.61694704408
2396,359880.7463983325
1673,117350.19530925239
404,115999.53418939475
607,151025.6409684696
814,164016.43423231778
868,205044.96877841925
2271,178115.73478125772
1633,289350.834959939
337,174233.15582184374
2765,202149.02514181257
1746,249838.1599652088
368,350017.5197189978
2806,216880.0824253253
1662,194840.2468791667
1234,225869.99967355368
1373,122812.2101101797
1672,103080.10710743557
1939,113550.96449344301
